"D55_H041_T1_20180201"	"D55_H041_T1_20190110"	"D55_PMN_H041_T0_20180201"	"D55_PMN_H041_T0_20190110"	"D55_PMN_H041_T1_20180201"	"D55_PMN_H041_T1_20190110"	"D60_H041_T1_20180208"	"D60_PMN_H041_T0_20180208"	"D60_PMN_H041_T0_20181212"	"D60_PMN_H041_T1_20180208"	"D60_PMN_H041_T1_20181212"	"D6_H041_T1_20180131"	"D6_PMN_H041_T0_20180131"	"D6_PMN_H041_T0_20190122"	"D6_PMN_H041_T1_20180131"	"D6_PMN_H041_T1_20190122"
"F9Z36_1802.p01"	11.97477649816	12.1790021844992	13.2143970099504	12.8988339544088	12.7992336142812	12.4723990478266	12.5340424837768	12.8526173917628	13.343103190285	12.9636703612978	12.7453931070479	11.8556166547096	12.9154644017129	12.2420103144186	12.8153451595113	12.6449387548495
"F9Z36_1803.p01"	12.1277549592568	11.9739288850582	13.0244722034064	12.5873224159105	12.5814196362784	12.2124519799529	12.514917042785	12.6495734579875	12.8757116021183	12.7507387313596	12.5205950718551	12.0340458195028	12.809869506524	12.0394468748531	12.7215316197947	12.2405234418342
"F9Z36_1804.p01"	13.80158134407	13.6558061583625	12.9550004135802	13.1281941877355	13.1647443500579	13.2391358083054	13.6418630648053	13.0171989043619	13.5037316141496	13.2599714743167	13.3349609102109	13.8020161196837	13.2219588117011	12.6561136271021	13.2543707624852	13.0419617896088
"F9Z36_1805.p01"	9.17927977188582	8.93779517941638	9.117749697434	9.04382083784418	9.35138571054228	9.01303453167744	9.57539006828716	9.79796071276018	8.4165276733819	9.71016092779851	8.25319228786693	9.28844611175994	9.50369953899706	10.0417403159128	9.17860268577619	9.50151009856094
"F9Z36_1806.p01"	14.9830093923579	15.0476105359565	14.2736810617438	14.3616274478154	14.4184046436416	14.6362004492599	14.9129619366827	14.217757869905	14.0063179933199	14.2484567477541	14.4826788503489	15.3076170789277	14.2738406643154	14.5051525489018	14.4931844948843	14.383729592887
"F9Z36_1807.p01"	10.0276255768537	9.95950482475248	10.9285835051324	10.5650546014728	10.4698064387528	10.2262864634356	10.1704588189832	10.5919048347154	10.587136566835	10.3107885118383	10.4459416750881	10.0329408849625	10.8883557567613	10.0342042284129	10.6205077142871	10.0391050030451
"F9Z36_1808.p01"	10.2786392695718	10.5900360371965	11.0570085167531	10.5915007816333	10.6430081425904	10.4127975406878	10.5985778225961	10.5587563266991	10.5410394346597	10.3887666417719	10.4105581862571	10.4730339855619	10.9364826632624	10.4052133644577	10.7544954908753	10.3643384426006
"F9Z36_1809.p01"	12.1106712050419	12.0297570152429	12.7557210912425	12.8652260714802	12.441307756366	12.4830267506884	12.2682626837041	12.6472397319155	12.8149102430609	12.5235611611825	12.5871912730904	11.9358633529232	12.7400330132228	12.0732859329088	12.5225878974944	12.1037989321675
"F9Z36_1810.p01"	11.1710360533624	11.4073395957665	11.2796178112809	11.0950995705759	11.0422234465463	11.1338630776957	11.0779849267962	10.8901662931952	11.1842445731823	10.8590993224403	11.1326027261898	11.3755189405702	10.977102344245	10.883951033549	11.0522697328412	10.8144732935413
"F9Z36_1811.p01"	6.15811015851132	5.91574637503137	6.22885105528266	6.29741508189259	5.55073337494526	5.88947169895219	5.47890599583675	5.95208974932719	6.04821525987413	5.86207578504196	5.73386162665426	6.04574321402996	6.46911848396078	6.31735762090855	6.47474506250103	6.16251366206844
"F9Z36_1812.p01"	6.79872134475023	6.62548597074254	7.21158311076035	7.10361220070708	7.25968012625241	6.88617325599798	6.43464931303482	7.16272971107936	6.9977543806819	7.12987660567045	6.81050344768555	6.62801578083581	7.37805642250305	7.40891295368209	7.38218322648885	7.54357335541018
"F9Z36_1813.p01"	12.0259331536304	11.086149120339	10.7692505032351	11.4915643684827	10.9730972243897	11.4478005351034	12.054758131754	11.7351566697669	10.8422858837489	11.3457254954311	11.2562486108624	12.0826745003332	11.1473164518723	11.2236820840421	11.1306201137232	11.1310478225729
"F9Z36_1814.p01"	7.65424043777647	7.46697528128081	8.85561608934028	8.74811484496423	8.51114113886697	7.80742544628213	7.62003952226206	8.63227921263732	8.2462393211701	8.44173265781705	7.79632021915789	7.11256934121609	8.49547374547087	8.80541096808992	8.45348518186975	8.35394274040824
"F9Z36_1815.p01"	8.28984548923268	8.37653211202251	8.21427471579781	7.78212064510661	7.75412590781089	7.64328552772357	8.80984507108064	8.10245681382479	7.69465310460533	8.06361424528073	7.67113817407708	8.19117724379308	8.29030559575963	8.28475249313212	8.14834668102932	8.02991636039574
"F9Z36_1816.p01"	6.42154986492232	6.38868913580492	6.08201869005107	5.38981076975396	6.40473654756321	5.56172085763638	7.25598124770964	6.068350174915	5.37575239761922	6.36198245951971	5.84848250187599	6.34139481617487	5.48295657056889	6.79751328374541	5.82536698657348	7.0052890469549
"F9Z36_1817.p01"	5.99211768519194	6.09557453471278	5.91354876452686	5.52050636480503	5.70322544750018	6.17077406997015	6.83550114559741	6.12980645575149	5.47414752948137	6.27131289506434	5.53195597463903	6.10199848435137	5.62638376576788	6.89769602280526	6.57136427298034	7.14687957723141
"F9Z36_1818.p01"	5.55486771175171	5.795269492523	5.09160661837628	5.10247706000159	5.83502742404923	5.22053793389924	6.27975516818969	5.43913040008935	4.82201862843026	5.90610400645054	5.01027496414033	6.01653732699416	5.24188538272403	5.84421016724668	5.63249620885389	5.79675309048804
"F9Z36_1819.p01"	8.62371145012865	8.81202206732763	7.92262473939532	7.48373851756507	8.11936490684297	8.30893803812928	9.12502236351428	8.15961771908918	7.25405657213882	8.1756684838641	8.36585977818966	9.10132175332265	7.62789793481331	9.04961458445114	8.42939184559368	8.13895982107283
"F9Z36_1820.p01"	8.31985632259069	8.20932742951988	8.42522382782795	8.38358284576286	8.26224075435376	7.8698308956202	8.7183787978829	8.47475754688253	8.41206147971127	8.67685686578837	7.69707995015671	7.69665801268298	8.24548302216835	8.98844388861722	7.85350937565092	8.45040094132564
"F9Z36_1821.p01"	8.40208216904181	8.34305869675236	8.82032838403873	9.28447322249298	8.28153123147764	8.45493025882986	9.31841865745171	9.38931522563601	8.85485908994848	9.17557953082185	8.39367496834495	8.16789377270781	8.97095145037022	9.48984060809257	8.04083789959421	9.39511916723036
"F9Z36_1822.p01"	7.2368878946987	8.07751981357958	8.86141395669457	8.57191090257041	8.39210192737683	7.6534889227268	7.88206533559948	8.98337167906382	7.62631283792871	8.72483515630568	7.19175947971932	6.98647531431698	8.16348517468515	8.80541096808992	8.05670282883024	8.68729623678125
"F9Z36_1823.p01"	7.75056995878522	8.18915686199712	9.18165846684654	8.82717450819859	8.72310036322069	8.47217411241659	7.87044566387721	8.43455161299001	8.93470129742144	8.56411447989297	8.31272086307964	7.4691381904313	8.90425701722116	8.6320815888534	8.74437090043547	8.79251475401408
"F9Z36_1824.p01"	8.56112533941824	7.77034163195738	7.48051600227715	8.74811484496423	7.69744368011666	8.76095532616913	8.72907123966114	8.68800819695419	8.46475672082255	8.6215941341041	8.56761173357601	8.40357237506602	8.08923747414548	8.95365590064918	7.45657655661661	9.33162724848117
"F9Z36_1825.p01"	9.19065187367645	10.1073101356426	9.76548644781491	10.171769707525	9.7532587887423	10.0198188560732	9.69232371594047	10.1418773963844	10.2460212881951	10.2228068244767	10.1126520965268	9.61965535484437	9.61311705770058	9.99592115708595	9.4413624816007	9.84910445356506
"F9Z36_1826.p01"	10.059397960326	10.3093010472015	10.9285835051324	11.1322184178665	10.5977964416206	11.0974356425228	10.1759261296421	11.0612118963989	10.9785932265342	10.9942800796469	10.9293949463108	10.336979831834	10.8432502399137	10.4825446196755	10.7078806439751	10.4728567622425
"F9Z36_1828.p01"	11.3011453289345	10.9536094502401	11.5106504086351	12.4267131868164	11.3038512920476	12.276166645466	11.1774834256768	12.2389530169459	12.0207952962937	11.8993101728645	12.1811738682209	10.9755310018087	12.0675027097044	12.0330363452154	11.5490672074107	12.0530015934889
"F9Z36_1829.p01"	10.6990530896083	11.0020325307059	11.2133164211016	11.2684338614929	11.1992810239626	11.0333160938171	10.7699837206683	11.1043887332999	11.2055989571161	11.2289385038784	11.0140158668774	10.6743048162272	11.265762487832	10.6672828142576	11.2467203406404	10.7539329130996
"F9Z36_1830.p01"	11.4465975190974	11.1659957822128	11.2930551759575	11.9363178595113	11.6243621218047	11.6417692516081	11.7181156201855	11.9882254556718	11.7585032081596	12.2263676441664	11.6518197705893	11.2528124956779	11.3015904750336	11.6019524117851	11.2620837106465	11.8600619699437
"F9Z36_1831.p01"	9.12102994920123	9.0581907648293	9.05592997926609	9.86882467113344	9.3145606319068	9.72480834154314	9.62878908549326	10.0235553723844	9.01622063243179	10.1369863477519	9.21106783076302	9.14252966627737	8.8934373469447	9.86609816871504	9.09705550353712	9.62431516157013
"F9Z36_1832.p01"	11.7300787060532	11.8671070482222	12.122691765436	14.1145713264795	11.0892577566341	13.472486764437	12.1423119259919	13.9037852006033	12.5784604639788	12.9875593010434	12.4420420378408	10.0152142269529	12.2851328125092	12.9360427367062	11.2552757399011	12.7135735890727
"F9Z36_1835.p01"	13.2198927687923	13.0105092460547	13.7172720539087	13.8108616749834	13.5084522552	13.6688038025013	13.1018883400028	13.8397610743043	13.5302576091462	13.7367578926031	13.5436300423787	13.1456353066334	14.0216957675701	13.2844644906318	13.5881333983136	13.3773111734483
"F9Z36_1836.p01"	12.5430314052971	14.2056645411596	12.4040288807387	13.0336115350706	13.12148152724	12.9749942260914	13.1087420626072	13.0875228002889	13.1725454651132	12.9074932288238	12.889511635563	12.8698549419878	13.6726726130681	12.9199877303296	12.9828413997926	12.9294542835625
"F9Z36_1837.p01"	9.22265675352064	9.32984603219328	9.52592997092516	9.37764066300847	9.40491470561195	9.4749265251312	8.88057439060124	9.25150939562626	9.51474898873072	9.14851129123996	9.30373993425837	9.38620940776028	9.6796061836057	9.84385163485008	9.1713774639991	9.46033216220211
"F9Z36_1838.p01"	10.9518841434338	10.3824091491524	10.477839065153	11.2836124167733	10.7432962184535	11.1311627041837	10.9751472892467	11.1830259496061	11.2196615771823	11.2094548920524	11.0628730828596	10.4404061967244	10.8636763686645	11.1874651696723	10.5189954361887	11.3031808081792
"F9Z36_1839.p01"	6.15072402404709	6.83327472264658	7.7695048460729	7.2233010324076	7.47885049407945	6.10669590986641	6.5724852601299	6.84715153450257	7.37094659955563	7.46007937776327	6.41283228266859	6.13803293936059	6.71409261892539	7.2373878673462	6.7853774702171	6.47811072555959
"F9Z36_1840.p01"	6.41560820336169	6.55133608666061	7.94477825796127	6.9492511892465	7.78163501668387	6.4727348714371	6.22785998935573	7.50016543708816	7.25405657213882	8.43532997373838	6.52434625741304	6.14687006975529	7.14974015256958	7.1138333655423	7.00351099042899	6.7454252413907
"F9Z36_1841.p01"	7.12343413947189	7.11653910077223	8.69925492151022	7.92797475784022	8.07576481165609	7.42187162194768	7.29170812685736	8.5317551316673	8.32918744107955	8.70902007628597	7.67766858214203	6.33388366404976	8.08287170832572	7.90022307802874	7.7978063339883	7.9182705421389
"F9Z36_1842.p01"	7.69171845319346	7.06572436483427	7.22082866255111	7.47579921226993	6.67554460728058	7.55887414507302	8.0492489487897	7.04369750390729	7.29412701962819	6.95714581562965	7.20096483146433	7.82436208822458	7.07313311656722	7.12553722662865	6.8242952958159	7.67218800467024
"F9Z36_1843.p01"	11.8988038590504	11.1942955606922	10.4984052905402	10.8542911496309	10.8108876317085	11.1194023117877	11.1215279867759	10.6033893147258	10.6135228114661	10.3107885118383	11.0486377174723	11.6966079445407	10.8645979907552	11.3720896344652	10.76651618789	11.2921171264165
"F9Z36_1844.p01"	10.5533334272979	10.9157587467211	11.2507097496518	11.3741036420613	11.3085352981374	11.1798837374579	10.486777029375	11.240667580978	11.5567680962354	11.0754486837125	11.0076307137817	10.6629684610877	11.5798510257098	10.942271121026	11.2806416255893	10.7708585855688
"F9Z36_1845.p01"	12.3294315317668	11.9055765149756	12.1940435241473	12.5119988716562	11.9174378286746	12.5404587863797	11.8806598896278	12.3701548344232	12.6122851020731	12.3774171751943	12.5536201852303	11.7252925536386	12.4769090168584	12.5918878796762	11.8950931218755	12.7564631772838
"F9Z36_1846.p01"	6.40363944476956	6.06752587375544	8.03525266117522	8.26105688013118	7.37358446957879	7.56970755859595	6.64098512099398	8.34480312367404	8.34333789843882	7.99538240625848	7.53371812827026	5.69751375174799	8.08923747414548	7.81045424447353	6.96952720433609	8.34440742418676
"F9Z36_1847.p01"	8.19420864991238	7.94262787846201	7.75700962351093	7.61223787337158	8.07576481165609	7.63300752021966	7.88975914168582	7.30286933707268	7.59483889077745	7.11355703428222	7.90577220513625	8.36149752432159	7.79374598804709	7.67591566857879	8.20632142498653	7.27519011401212
"F9Z36_1848.p01"	6.80314024704872	6.48273764993533	7.54764863361263	7.99563147392787	7.09150085599882	7.99495909439865	6.80220060384133	7.83937037288095	8.00006746472796	7.4727969633202	7.69063918819609	6.34886040519016	7.74600807636956	8.1341018067675	7.57237867110077	7.73967725249073
"F9Z36_1849.p01"	9.45926065556463	8.72093412277945	9.01232064693763	10.149842324826	9.09322231853455	9.52794428021947	9.20827679944275	9.75088372610677	9.66256553505249	9.39540128945868	9.49682423420775	9.08491468998142	9.50606596624612	10.2329281616262	8.56821847964832	10.3214416990713
"F9Z36_1850.p01"	9.42116701391965	8.7486765660845	9.62963775158824	10.2699058248316	9.48165137326814	10.0468257709811	9.09891151290545	10.0090812822149	10.5174262327398	10.2773074934806	10.215990700371	8.93618803377767	10.0970396864267	10.7787805955358	9.12724680830288	11.2520777471523
"F9Z36_1851.p01"	9.45388003351998	8.81014302704278	9.37624921967868	9.61500964159737	9.082304631589	9.52520201082522	9.08401305149512	9.65533775071816	9.68671257884707	9.56282822520233	9.40449061992395	8.75866210353704	9.51314200157286	10.0311787258764	9.11975820771107	10.4923251164533
"F9Z36_1852.p01"	9.66182831481006	9.70781225907374	10.245403584858	10.6663333644471	10.0726477386454	10.4172386119736	9.25925483527979	10.3062634735093	10.7180966882011	10.3020528229624	10.548043331348	9.55343311232219	10.6332477904891	11.0485461343618	9.93898889249571	11.3111187979449
"F9Z36_1853.p01"	10.5356292051101	10.7934847378137	10.01043209774	9.65881567567058	9.63135090240291	9.75085761780013	10.4779528582211	9.61765918913831	9.77944586005597	9.62862363181327	9.83667164180892	10.5839335567297	9.83258511503338	9.70643631318308	9.82401336408213	9.62235191085827
"F9Z36_1854.p01"	10.294518107383	10.5411468198873	10.9381946156638	10.7832865488043	10.5550690799948	10.7810821245981	10.3476929644033	10.6641038150939	10.7892638651243	10.6367844439283	10.7451593096874	10.5901135419451	10.7928202348749	10.8997903567246	10.7902611179636	10.7185556942125
"F9Z36_1855.p01"	7.58863826774606	7.34043007621124	7.40999171200543	7.49948300453637	7.25968012625241	7.64328552772357	7.46291668632344	7.48961351269312	7.25405657213882	7.44724478220046	7.74757272743822	7.82933696649886	7.69659758591625	8.1341018067675	7.48051727204208	8.55321907043115
"F9Z36_1856.p01"	12.4070141926795	13.3014606916211	13.6315523082875	13.7826517371677	13.7706306731953	13.5051786630724	13.2900416273623	14.5755058451768	14.4936166107958	14.6679261458524	13.7285189611888	12.5657679738691	13.9251834509761	13.7575471132735	13.8942113937228	13.8466549177985
"F9Z36_1857.p01"	9.07354708227171	9.96878007657878	10.6697375727693	9.78908684395395	10.6723805288152	9.85058576543248	10.6683846434486	11.6110201273197	10.3438364224041	11.8676991943156	9.55056490426782	9.30447063983175	10.4451951033984	12.0435797363675	10.990068546561	12.3303842830939
"F9Z36_1858.p01"	10.1498863556895	10.8323299977127	11.7896432561788	11.5330816876448	12.0066089347767	11.230380966966	11.2499772179325	12.6290242027081	12.0532800721386	12.7555443139113	11.2557098983726	10.2809966866429	11.7340360731531	12.4493583754275	12.1225268642663	12.5002290157625
"F9Z36_1859.p01"	13.0289868862924	13.021282468546	14.2045484549498	14.1097696068807	14.6718336308302	13.816167353546	13.2459031816456	14.805236448416	14.7093581541375	14.896716067429	13.7940709510041	13.0334216657137	14.6224639641904	14.6110332775194	14.6564484460804	14.4147325613449
"F9Z36_1860.p01"	11.4836669439154	12.0459732341218	12.905822256663	12.4014270304504	13.0173318509013	12.2394470221444	12.0657345588302	13.3974772368365	12.9561731542848	13.5147632528443	12.1902229712528	11.6146511073243	12.8640936887074	13.4645042670007	13.3174104088801	13.5941158402866
"F9Z36_1861.p01"	6.21559245081376	6.37778882409952	6.8768341595969	6.33552316985617	7.219525811309	6.42304689693586	7.36609008216717	8.27662598163468	7.06938992728537	8.50423117454231	6.06862787451228	6.16434694972861	7.29120492355432	8.50220623811788	6.661223245532	8.56146301574485
"F9Z36_1862.p01"	11.4826774917917	11.1870919698447	12.6877647646808	12.4483248655724	12.9135535791257	12.1849421473559	11.3936114193004	12.936716466935	13.0700885682981	13.1071843998854	12.0003840215001	11.2234170416638	13.2738658424762	13.3656340820055	13.1174969904591	13.2640796483464
"F9Z36_1863.p01"	9.18497706242341	8.45332569045854	9.49832810022428	8.49642897870056	8.66567053788614	8.40790369954693	9.19293286952368	9.71006965015295	8.53212759790961	9.59180497162342	8.39760474503399	8.98565247894973	9.40316649008736	9.77497380187664	9.30940613318283	10.4048546836176
"F9Z36_1864.p01"	4.51302373918456	4.51302373918456	4.51302373918456	4.51302373918456	4.51302373918456	4.51302373918456	4.51302373918456	4.51302373918456	4.51302373918456	4.51302373918456	4.51302373918456	4.51302373918456	4.51302373918456	4.51302373918456	4.51302373918456	4.51302373918456
"F9Z36_1865.p01"	5.1309885499915	5.23478912406139	5.37389689084834	4.80928388012919	4.51302373918456	5.30212603446124	5.29496487333278	5.60170385678784	5.37575239761922	5.03878440492523	5.15289695504835	4.97146829740511	5.24188538272403	5.58410565556698	5.23148980364874	5.69095533795496
"F9Z36_1866.p01"	4.51302373918456	4.51302373918456	4.51302373918456	4.51302373918456	4.51302373918456	4.51302373918456	4.51302373918456	4.51302373918456	4.51302373918456	4.51302373918456	4.51302373918456	4.51302373918456	4.51302373918456	4.51302373918456	4.51302373918456	4.51302373918456
"F9Z36_1867.p01"	5.38052589677639	4.97234136555558	6.16815404148571	5.28885018979321	5.36620649967674	5.56172085763638	5.50586622685032	5.87970387309466	5.19880397386626	6.33249850178382	5.21284766014015	5.40033746437913	5.30980481198241	6.47935674616172	6.31430877797573	6.34085442961787
"F9Z36_1868.p01"	4.51302373918456	4.51302373918456	4.51302373918456	4.51302373918456	4.51302373918456	4.51302373918456	4.51302373918456	4.51302373918456	4.51302373918456	4.51302373918456	4.51302373918456	4.51302373918456	4.51302373918456	4.51302373918456	4.51302373918456	4.51302373918456
"F9Z36_1869.p01"	10.2866005490213	9.61416901544881	10.6656106081791	10.1535201293625	10.452978373636	10.2413935912669	8.85543335098563	9.81262281962956	10.5400207741864	9.48464080631409	10.2671490409636	9.86855260186764	11.1772960057964	10.8721676266083	10.7593157994342	10.9898227499025
"F9Z36_1870.p01"	8.05640269235678	7.37186779778958	8.73445095046625	8.58289771393475	8.11936490684297	8.64423821402502	7.30923113035685	8.71731404692019	8.34802373752853	8.32878373962111	8.29174451480161	7.17745186503853	9.21051082059832	9.64242963399406	8.34171646424979	9.59458164394093
"F9Z36_1871.p01"	10.6665969009199	9.88485490014076	11.1083826692416	10.7673770508541	10.6760103676019	10.8307499397207	9.73846477234577	10.6870099318338	11.3514848426616	10.2861939463748	11.1214098499417	10.1304692878278	11.4599743189471	11.4567992999335	11.0948397887274	11.8212538967288
"F9Z36_1872.p01"	9.53255129395248	9.0197108008662	10.7584404770077	10.4331099813363	9.98754748426499	10.5074743197725	9.30135278581353	10.7687331546555	10.7439817368984	10.3821508788504	10.5249773315305	8.58114658129799	10.9762499002323	10.6769913364204	10.3535187321711	11.1289766204194
"F9Z36_1873.p01"	10.4831544188434	9.87681442600996	10.2771325058618	10.1814091657789	9.85927681249832	10.2024672314264	9.38067158884327	9.99537852564459	10.570271848186	9.41499525152226	10.3762687489999	10.0462265064754	10.7713578309409	9.95180111130706	10.1260694026277	10.1024241584504
"F9Z36_1874.p01"	5.48656642091793	5.3020779491244	5.37389689084834	5.23250653247706	5.12064392448288	5.30212603446124	5.25938363361082	5.82199991190737	5.19880397386626	5.15520090246401	5.26771830843927	5.41882420892655	5.37188627008474	5.39402879349449	5.02365253767435	5.05143559291581
"F9Z36_1875.p01"	9.30567368494736	8.66378544115005	10.3028729282539	10.2878640846231	9.90949722343759	10.2513777723963	8.76484068530903	10.2733386678781	10.4668646343431	9.64253775589617	10.2925886149622	8.7206268827105	10.6589762324213	10.8780713639084	10.0415123236344	11.3171953562389
"F9Z36_1876.p01"	11.5833401447613	10.8165437844144	11.6131977867192	11.2819337765588	11.401350519582	11.3168884294031	10.7904904788991	11.2818717208616	11.6917463106337	10.9197340759687	11.4894817396335	11.2653592456026	12.0273311387571	11.6196774494169	11.7464557711293	12.3070651312631
"F9Z36_1877.p01"	10.423205909034	9.97883091411019	9.31215145790419	10.2016814719656	9.60872435091101	10.0061232285403	10.5968322793662	10.2279752572525	9.89713354474191	9.92117352841675	9.94494474813513	10.2288229189279	9.72296433776499	10.3197844627935	9.40487876450512	10.2173887688566
"F9Z36_1878.p01"	13.6902811052987	13.4882770776328	11.5595032449689	11.9522359991793	12.1268396893395	13.4808178279625	13.0386940047827	11.8022472284781	11.7763432340277	11.970481970391	13.4951651395049	14.2277514874079	11.848849498359	11.5142437359379	12.4288989556004	12.8812588553149
"F9Z36_1879.p01"	9.93802347765765	9.7582937751492	8.80536523563942	9.07781489296157	8.98012392649822	9.53341320116835	9.6747705158273	8.80600333053579	8.75631203974195	8.70370938896715	9.39276637664385	10.2114752296934	9.07990456145968	8.72887021408703	9.32250773587139	8.76067883854387
"F9Z36_1880.p01"	8.58105612429693	8.28184385897932	7.8303744148469	7.58304582217608	8.44433622951288	8.39590136812314	8.27981376465517	7.81016231583805	7.85558639636113	7.8674637442673	8.55711908202633	8.71263001289117	7.74600807636956	7.97197565201064	8.14834668102932	8.21951001373396
"F9Z36_1882.p01"	10.4531549076567	10.4142285764612	11.1772486116838	10.6825426220996	10.4781473934063	10.6425630251355	10.3483848039513	10.6994549190248	10.380721874885	10.5105385438607	10.6100574968141	10.7310037775505	10.6790239691966	10.740405107719	10.7153417927247	10.6285644917469
"F9Z36_1883.p01"	9.99189386301285	10.0110203396775	10.4750117146461	10.4331099813363	10.1267121802661	10.157159462273	10.257015623917	10.5668064393968	10.3035833081456	10.2879646829405	10.2967852421063	9.89346828958162	10.1808452459131	10.3160609044014	9.88264753823179	10.2571357451353
"F9Z36_1884.p01"	9.70548551941739	9.08638944083657	10.8420023327673	10.2228400154551	9.89710524774919	10.0333855680253	9.90765770316021	10.6847356232637	10.2878904507782	10.2826459353868	10.2390733076594	9.50573517680761	10.5149538689365	10.6277816294861	10.1556278162819	10.5838941882975
"F9Z36_1885.p01"	11.220940366688	10.9004239801317	11.7343749835605	11.6100215108268	11.2143353059871	11.4141345284822	11.0974541396356	11.6086230457836	10.9913178412051	11.4717848364796	11.1713932917726	10.9904483819104	11.4235429016401	11.6989958897852	11.2224916908144	11.3631466921355
"F9Z36_1886.p01"	10.9198306174035	10.3395106030588	10.1000359614114	9.91434279336112	9.96397907910869	10.002186169015	10.6210796824816	10.057359768918	10.1584483710498	9.76206298975865	10.2682180339203	11.0557307204465	10.2864245586196	9.48984060809257	10.2059400341035	9.6262757398145
"F9Z36_1887.p01"	11.8506601718776	12.5639127066476	10.8702491345613	11.3777754841445	11.2292340915553	11.5551110762504	11.7226573670312	11.0364560983765	11.2573316305877	11.1356751611651	11.5049770254048	12.2482212614043	10.9590943567647	11.2916026357042	11.6196764091254	11.0639710510727
"F9Z36_1888.p01"	7.91369961978857	8.19494906654515	8.07089425554349	7.49948300453637	8.44433622951288	7.53695268054045	7.71434653901612	7.6064071386361	7.88179534244901	7.83848240477476	7.51189181761084	8.21029371375165	7.57407482244058	8.72136304657424	8.34171646424979	8.64139371596441
"F9Z36_1889.p01"	10.0167252525273	10.2750508661023	10.2231074775289	9.87031566261332	10.3014072159256	9.90642676412761	9.87920740520256	9.8758193764012	10.3954411544959	9.95723745669421	10.1606490010959	10.2143025879694	9.95364289113264	10.1419046299542	10.3245363923588	9.85914025554308
"F9Z36_1890.p01"	11.0008574647501	11.0292777992729	10.6869430017782	10.9219634886123	11.0109512544941	10.8755406895166	11.0523180446539	10.9156016944948	10.974829228183	10.8020114132044	10.8516704532042	10.9576490057937	10.9855991888372	10.7329782809283	10.8343270133457	10.539876201659
"F9Z36_1891.p01"	10.6522927054745	10.0741010589527	10.2986146454385	10.2193350865555	9.93396600531452	9.93355623371431	10.5294957199452	10.2059369795842	10.4604179311292	9.87006423902221	10.0850103829987	10.3213301134575	10.4303310885893	10.2210301683787	10.0920752031707	10.0739870582634
"F9Z36_1892.p01"	6.76282917560839	6.55133608666061	6.39454612507546	5.79742875057045	5.70322544750018	5.84867624887961	6.89184723628318	6.14467489989916	5.32149068852605	5.76805779118048	5.92688554667176	6.64580463325049	5.89549084217495	6.55315164135971	6.25582685581494	5.95208014397764
"F9Z36_1893.p01"	7.52763257983894	7.5004414193698	7.99339370748268	6.93752127534462	7.40956470959294	6.97208025217153	7.6107189559477	7.34463322603911	7.22322110764175	6.93859673990393	7.26373409164015	7.61523874605273	7.04661041029621	7.92015487472834	7.90710213601075	7.51808716630442
"F9Z36_1894.p01"	5.05595807165047	4.97234136555558	5.01492107631723	4.93126921222961	5.12064392448288	4.51302373918456	4.98819412164471	5.19467064383718	4.51302373918456	4.88581534059098	4.51302373918456	4.70083873900816	4.84174658257061	4.95862938043272	4.51302373918456	5.32931038414539
"F9Z36_1895.p01"	8.53453804337397	8.22072661145056	8.01969975184038	7.27025094792422	8.0534531236149	7.18715128644638	8.62526789192668	7.80594002653217	7.59483889077745	7.394690357072	7.60410946201573	8.45248031189497	7.49893601839396	7.92015487472834	8.14834668102932	7.62532727755019
"F9Z36_1896.p01"	5.44279840521574	5.23478912406139	5.32596020355138	5.23250653247706	5.70322544750018	5.44223933822685	5.65237673233954	5.30962301805834	5.26288183044784	5.03878440492523	5.36607614530849	5.3216424142711	4.51302373918456	5.54037572700557	4.51302373918456	6.00846570050266
"F9Z36_1897.p01"	6.05016967577443	5.84859832690272	5.61405305528381	5.70268881730809	5.55073337494526	5.71566609194497	6.00996480110369	5.8415887925903	5.7511333229225	5.86207578504196	5.79277567067081	5.73679421336085	5.37188627008474	6.07881091180109	5.02365253767435	6.87482447003592
"F9Z36_1898.p01"	5.33031917859261	5.47365872498901	5.01492107631723	4.93126921222961	5.83502742404923	4.51302373918456	5.42223088681932	5.34411488533142	4.51302373918456	5.33766016382002	5.01027496414033	5.34209583079886	4.51302373918456	5.49436492205281	5.23148980364874	5.32931038414539
"F9Z36_1899.p01"	7.58614868387023	7.63114421136097	7.11553326094386	6.78811467945868	7.17816483782612	7.22914609536168	7.59662103354917	7.23458059050168	6.66548958848488	7.04625401107775	7.04569492293693	7.71023171147864	6.52993634483247	7.62805377472845	7.00351099042899	7.73967725249073
"F9Z36_1900.p01"	4.81162581425691	4.51302373918456	5.01492107631723	4.80928388012919	4.51302373918456	5.1272578890175	4.84977569451143	4.93285611020077	4.82201862843026	4.88581534059098	4.51302373918456	5.07333849063719	4.84174658257061	5.21349157826109	4.51302373918456	5.32931038414539
"F9Z36_1901.p01"	6.15072402404709	5.81335218991996	6.10415885998878	5.85602948561785	6.32687218021161	5.71566609194497	6.46781322482929	6.2573306562979	5.7511333229225	6.27131289506434	5.73386162665426	6.01653732699416	5.42932585180192	6.22758739078975	5.98785511784234	6.66765002788125
"F9Z36_1902.p01"	7.01862155600264	6.88605137303318	6.24841636130015	6.40837610954795	6.89960948899944	6.20154922714155	6.89184723628318	6.46683110002839	5.90990184441395	6.49976153570563	6.06862787451228	7.0400781507899	5.82557789035705	6.97798023270145	6.12954151221663	7.01766775748632
